"source","p1","p2","p3","p4","p5","p6","N1","N2","N3","N4","N5","N6"
"npe",0.11439748972831,0.179007325335474,0.276399576972762,0.440012700695233,0.499857806395279,0.462004159544233,98.9651295926063,1248.85869807192,1485.83459437722,1802.06341130921,1591.47269763617,662.242130730475
"npe",0.113485129232133,0.17796585845402,0.278301828863884,0.434707362288767,0.495622097689238,0.404258842133858,97.9224699750766,1251.8086565111,1451.06195406324,1849.14627841315,1678.87568854227,547.298607165889
"npe",0.110059805730812,0.173018536294667,0.269379796817346,0.435355689406284,0.48103086950235,0.388989447728824,98.4111392964775,1255.9570350386,1464.2414047037,1758.46556538961,1666.62446093823,531.662558174447
"npe",0.108330234525784,0.170635278713289,0.263642506014923,0.423383331013979,0.477764240981335,0.381955460978275,99.6687662823769,1240.5692744773,1424.18660708983,1807.92124600538,1588.70457809569,508.860551230005
"npe",0.109111062491726,0.169943555650525,0.259467301369426,0.421755896971535,0.469189624102038,0.380533329103814,98.166285802486,1244.22174577879,1457.71930838542,1778.86566544891,1570.09102466939,504.280818444062
"npe",0.10832272893474,0.173307664536312,0.266214910925032,0.429760890560308,0.468903382128453,0.3798863326475,99.1267391344001,1249.48119416884,1473.82295092854,1771.8669402927,1561.40056424277,527.755065268671
"npe",0.108493547721248,0.16914001957676,0.267119675758739,0.430558046264506,0.477108498711959,0.386436295153038,99.2888731928587,1245.1824929229,1449.85178818147,1767.76293689108,1557.21450945123,501.363271095734
"npe",0.114619476829184,0.174783229504814,0.270872140176603,0.435727650772903,0.484593767569392,0.385732543869958,97.3668065202151,1251.62440401233,1477.2105449401,1793.91868155722,1541.397411575,495.513355181872
"npe",0.111043832493991,0.174813207870915,0.272440987277637,0.43204435641631,0.48333080564242,0.392613242567242,98.9249917960095,1256.48064547841,1462.71436439608,1816.45535909995,1655.40560554174,523.642931458408
"npe",0.108166550467125,0.169179191438875,0.269424852955042,0.42950272623026,0.475143008420383,0.383345649159554,97.5066045121707,1247.11914229127,1446.88098905034,1893.26978493204,1561.43961491754,501.6763652573
"npe",0.112707313641506,0.178984169955225,0.275815998196984,0.438455285856076,0.49242973988948,0.398627451214673,99.0796606476733,1252.78334842592,1449.31923231619,1811.03045812252,1601.04629550545,516.328870765145
"npe",0.11317875609687,0.176349736181189,0.277683688769376,0.439298195050256,0.487034387409151,0.388050801062955,98.2596426795712,1252.4022931506,1461.51315772219,1733.89985013646,1592.24103637763,520.395132523849
"npe",0.110744223782478,0.172658262881805,0.268751857262973,0.426664540007573,0.478193437186635,0.390452085647903,98.5280061373929,1261.92623200237,1470.33778471363,1838.76720225057,1646.78632632784,528.937352071639
"npe",0.111722691475371,0.175741572946668,0.273285770616372,0.433392794921138,0.485873070244875,0.382479066657435,98.5982234698097,1235.28188287764,1441.10527893235,1851.20927868526,1607.69362196086,523.265996136784
"npe",0.112692771565212,0.17842947782473,0.277559091363378,0.444713217680934,0.506550715039972,0.497092540305014,98.4076944089942,1261.18607135176,1435.08378536499,1800.77343233312,1618.0956095934,745.394533724726
"npe",0.108710304177425,0.171967323260872,0.2662522244654,0.423621422563722,0.482459103733264,0.386318375768701,98.2265402884181,1235.70145150776,1463.41896289827,1873.73237889355,1590.42559460564,506.135928381656
"npe",0.11399649436345,0.181057427392288,0.282889319459456,0.453343335686791,0.500904492390711,0.509240190412645,98.0564196364494,1245.28229991689,1434.40334559495,1716.19219041615,1561.60254454587,742.57578461107
"npe",0.109331721745062,0.1737173617132,0.267711328882386,0.432332773256172,0.487762065196924,0.392827890167565,98.5701513817382,1259.05559985104,1488.33231406529,1800.079268264,1654.07149728173,535.365011998555
"npe",0.113808060842767,0.177592225150083,0.280581442878971,0.444423318184894,0.50647726793944,0.416293089690125,97.9879924566652,1248.57123407144,1445.14868845046,1696.61371238173,1672.13404026875,536.886860452679
"npe",0.112438586319758,0.174258152401511,0.26780794805601,0.432140865397079,0.493643969752061,0.39718592210465,99.3899699863127,1246.41567860923,1452.06906740172,1762.8561027409,1623.64801801164,517.915260891411
"npe",0.108112008173184,0.176177998237372,0.274486562474718,0.43949147801017,0.487389568427097,0.389062799203278,98.3281500618636,1249.07760706374,1443.91470561135,1699.86129260749,1546.13714988841,504.492637084679
"npe",0.113274283737364,0.176962351035968,0.275775185214302,0.435282294190999,0.48778278674233,0.391162386334404,98.98379399385,1255.45939331119,1444.20387781877,1738.04457328118,1564.46928242525,520.175533495706
"npe",0.112548772566047,0.172327588406679,0.270012022692598,0.435496238743696,0.485859550511783,0.389387903915223,98.8504419007882,1245.51696676786,1463.11673238477,1747.08140737235,1562.7002630915,525.164612469443
"npe",0.108526821598394,0.168776400373538,0.265639099377572,0.42865946710131,0.48083313047644,0.380293337254881,98.3125866437708,1245.65628084269,1437.10206051015,1789.25311780002,1611.23123606746,525.925687094966
"npe",0.112069845901947,0.174870807801865,0.272067062195454,0.43187145892807,0.493977817215332,0.401157631999355,98.5674308646654,1245.28439492513,1462.53527302671,1853.43074105464,1678.33847782699,540.120614840981
"npe",0.114078805173937,0.177447077380044,0.277959944352625,0.44460442639924,0.506063819430067,0.406783573386064,97.9561488884187,1258.12725609457,1463.0879057353,1754.72678876783,1641.7928166576,524.242532873441
"npe",0.111011672331582,0.174101492354474,0.270571376368744,0.434194950558312,0.47922528622919,0.392430841834994,98.5685399579224,1257.41119637524,1472.76018155623,1786.80891530555,1622.9053695413,532.95615128509
"npe",0.11196051703909,0.172608007371827,0.27050513666043,0.431100069046582,0.484110386223995,0.399518241311515,98.5317821883355,1244.22383895389,1455.90868465272,1681.49448627799,1665.63234054207,538.243637575146
"npe",0.108563044077037,0.171133219850963,0.264095930592236,0.426651354671893,0.481673731945773,0.394826081098663,98.987625841022,1251.71831655489,1472.76754089556,1889.4582030141,1749.13293240668,559.856347296672
"npe",0.11227561521703,0.174090326116907,0.272058337813526,0.433570192881251,0.483583452137823,0.388913157739425,99.1988809078924,1239.77233018751,1442.95865004242,1846.40634058623,1558.78935846731,502.685717309063
"npe",0.108247000990318,0.169394742989044,0.262906308088736,0.426762942135462,0.473029088552822,0.375447116569789,99.1686335995817,1252.47292908937,1472.29883631666,1829.96566597811,1559.83179117885,506.871655469514
"npe",0.114074702749234,0.177719512394362,0.274860129522467,0.440700905701414,0.492852495351169,0.400477971755887,98.3941802976073,1257.6963809218,1456.16481606531,1814.30469211917,1618.73820329029,529.518104174912
"npe",0.112304667049848,0.174594939282292,0.269882924184942,0.43108626543794,0.484609072918493,0.391818579628705,98.7440528041472,1244.73554171132,1467.53517336931,1824.53241038231,1615.52750992952,517.315085715153
"npe",0.107803584245121,0.172784898325129,0.26701932096356,0.43365301059932,0.482726441984153,0.396202605559134,98.306249141229,1251.75236636947,1469.89446904662,1763.74066109845,1601.60818641668,536.656831629526
"npe",0.112652829764199,0.175424262039329,0.270144541806538,0.432792882990752,0.505891021905241,0.409948700998396,98.4435467065761,1251.3104435873,1464.04681523089,1813.33564393461,1665.12974239415,533.518502939758
"npe",0.114136666637142,0.177735993698411,0.282131685803442,0.445198503101331,0.493731220750009,0.395207436257227,98.1695770028838,1256.20649645645,1457.31923795547,1756.6587306299,1547.5202764104,500.117625770202
"npe",0.105981869670952,0.164840558097649,0.258896480474859,0.419347718899393,0.483474046676611,0.389910218862676,98.5397539222658,1246.31808038361,1454.35618039207,1860.31014580624,1674.17171324892,531.41947380908
"npe",0.112374085100433,0.173747034792587,0.272078058392998,0.433988431691559,0.492755478954875,0.415265708783648,98.8101806294913,1250.95121058048,1473.64490054912,1807.76885646743,1647.1083779419,567.628518636929
"npe",0.110908376228371,0.171918666468286,0.267585544510353,0.429218354134088,0.478863483044201,0.381058150000133,97.2225225296503,1251.21170297459,1456.68795141132,1799.54494268833,1609.0692630277,517.063921489798
"npe",0.106505760780203,0.167819414051864,0.260559296306888,0.42538588314367,0.472779412828917,0.387661316192297,98.392957288724,1239.794910162,1450.2131848213,1752.61320793552,1599.69650546434,531.442097110638
"npe",0.107945061589954,0.168647003725029,0.266730935433425,0.429662623635353,0.482725304804433,0.381973499823053,99.2472473665612,1262.33760081726,1468.73660790672,1816.17496911467,1527.2230324099,497.554024757632
"npe",0.109205471792044,0.170351919705713,0.267826207643086,0.430375537954744,0.489254631269829,0.39179276472222,98.9502584669944,1254.92520161798,1442.94918120454,1784.50190040304,1549.11920397817,520.931735061074
"npe",0.100712982015279,0.157982690360841,0.252409879286338,0.404211612208383,0.454082169179969,0.397821320725033,99.1222495649098,1241.32744517167,1424.61333030967,1666.32291611674,1560.06379447638,510.37849404954
"npe",0.11437426119242,0.17863120385102,0.279188035568471,0.446840756425609,0.49665063618288,0.402295095784739,98.5648604148828,1253.13759613704,1446.33652736009,1737.08588957748,1563.78394835891,495.553395688755
"npe",0.11161204209936,0.174589141722483,0.271405115507686,0.430878406998369,0.488911364118295,0.398823757648351,98.2807207074456,1239.77076224135,1483.1809562461,1726.56790759837,1629.39804690424,516.426560088171
"npe",0.111497278796217,0.175639926822172,0.272810182304208,0.431871753128726,0.48485649533258,0.402605001866637,98.8587981063925,1254.99908362497,1430.37008268738,1842.50153169777,1538.97800716281,536.132400988127
"npe",0.110962989013184,0.177950595437476,0.273325216236121,0.435583000238783,0.483663702139187,0.392195037123855,98.3503177593633,1241.72607202515,1450.54408580173,1779.13409674479,1612.23827286129,512.795207010578
"npe",0.106574227288942,0.168378605683601,0.263053529120732,0.425181150487757,0.471355152144901,0.383274250817647,98.8780365876732,1255.55060354522,1466.72207925276,1751.68275380378,1605.8339389196,538.340159555001
"npe",0.11219764256222,0.176506702526338,0.274074792663024,0.437473222692237,0.503915761953261,0.403837159933283,99.07192758769,1256.72874921549,1456.12045149689,1762.80182731275,1634.14047031571,529.588927476751
"npe",0.110033396480324,0.173448676490245,0.267021083210174,0.424769393774208,0.492148071783834,0.394862192468881,98.6564163042339,1257.19220442235,1470.44816205018,1857.54573922427,1649.6419979679,529.00724462199
"npe",0.106749920647745,0.168671027694304,0.263037199655386,0.423141194706646,0.470572555979492,0.372703025046625,98.7820829644107,1252.58317058941,1477.56685207904,1871.54278896584,1607.17453161498,516.618531274536
"npe",0.111309136438488,0.173619097687714,0.270959494684938,0.430389824777937,0.487938719641101,0.393477070753924,98.4382234557796,1245.1847428753,1455.72399436444,1838.48268140404,1614.57288432449,514.754639012525
"npe",0.112144111080517,0.17484735702704,0.273040541387954,0.434867605835379,0.483466908717356,0.392601813077661,98.991705524139,1245.34321739427,1462.65658938411,1880.42749172604,1664.08157281707,541.759725072484
"npe",0.107311981080425,0.168519275324906,0.262936545163864,0.427932129589903,0.491662348328623,0.398783222387354,98.5813459822433,1248.68258930936,1474.74244086414,1870.83735051071,1669.39518859775,529.303238699512
"npe",0.107557496697721,0.169598663557408,0.2649762974051,0.426593182917665,0.480621868344345,0.384718503744715,98.1671634037399,1239.70639280922,1475.66981835266,1874.90593110734,1600.70980032529,510.912173183756
"npe",0.110354166088993,0.172546311646003,0.273884320215234,0.43707829170206,0.485516198053879,0.389600343307566,98.9585643370814,1253.00997018127,1460.4002766321,1845.11558785352,1644.66755174534,522.734845597218
"npe",0.109577450830748,0.174500480247973,0.274506134051083,0.436788192925141,0.483786523462922,0.387615715061441,98.9557131725649,1251.92158082622,1456.25423396326,1873.15319855536,1647.40500556166,523.361692135013
"npe",0.110347330448486,0.173237333331396,0.270582970475018,0.436871090761155,0.486034815545261,0.390382020936812,98.6306208913605,1241.91085723594,1444.83185097524,1759.65481227944,1523.01825991107,488.073571596266
"npe",0.111824686961413,0.175690641449587,0.271277307473239,0.434550403069998,0.484015664231476,0.387692383793349,97.8803844592079,1236.61604363834,1461.15113561547,1827.63353907005,1615.75615702109,515.412304691802
"npe",0.113604112701972,0.18117011630928,0.278897913871879,0.444046349264801,0.498480020574433,0.39797459556165,97.3511821352437,1230.10551686623,1461.74307569859,1743.63785926979,1598.01957284194,520.099020574188
"npe",0.112463266821418,0.176886178516167,0.275077213458093,0.442378654768459,0.481899091610841,0.382889077219619,99.4856844188065,1241.68472941801,1450.16818980259,1715.85279776824,1617.52950265401,523.186082888597
"npe",0.114457787289342,0.177018201997731,0.275961905216897,0.435995023732502,0.495752834900637,0.409047775524006,98.2824190790678,1255.30634450749,1467.22633526438,1826.90855706298,1687.60151253119,539.703604456014
"npe",0.11408810399432,0.179824042429205,0.277279818454095,0.45872379390944,0.505252041272847,0.371422667006459,98.7349262978623,1234.66741664637,1400.80300549805,1645.104195267,1466.88133331606,509.363681420565
"npe",0.107057569159092,0.169093210772661,0.26498293957908,0.426324091500379,0.47614458106871,0.374393041215387,98.7145455970248,1246.77587265934,1445.31930195822,1808.61336872242,1575.1665517456,509.68800824309
"npe",0.112373175930794,0.174939984439261,0.272678451010577,0.43634495059602,0.482382903236956,0.379822867383947,98.4485750681265,1252.00160893289,1443.84506002652,1743.14737757484,1556.65076092736,504.102137591425
"npe",0.107555358354871,0.170024684001616,0.263955315381134,0.426172384004723,0.48167206226478,0.391759363549609,97.3136763189933,1225.15499350491,1469.38279090389,1791.03336031166,1635.71553371931,527.002468487576
"npe",0.111233566820829,0.175402023344305,0.272757012252869,0.436040495647671,0.487708062629148,0.39506830686831,99.309840901132,1244.68260924508,1468.90800244266,1819.27233239529,1612.71133813588,523.326204712083
"npe",0.110804905510716,0.171724113096889,0.267481456935858,0.429741559814902,0.489049067048873,0.391895653730113,97.7791139300393,1246.88772873481,1464.48660387104,1763.76211105568,1611.97151344822,519.518937470299
"npe",0.115336402977597,0.18185044360562,0.283783312718494,0.445312138034874,0.504889937990492,0.405040840473397,98.336224506019,1248.77509471411,1429.21706929183,1782.75136940125,1591.42680768188,509.878143540431
"npe",0.111016090054659,0.176255828639392,0.273004783609314,0.439033019593819,0.494030817248151,0.399147199847672,98.1828724779059,1236.66174630989,1456.13181961029,1753.50272431933,1573.20051650188,537.967433172818
"npe",0.110233808474775,0.172413811461993,0.277542572428873,0.443273997543617,0.483587974142094,0.369594795498224,98.6017867944017,1246.11527896421,1461.69500050366,1707.77459410812,1531.10218897943,511.289787645725
"npe",0.106553774555647,0.16566517591962,0.257201727494098,0.411203428852853,0.46159362666326,0.348111463415841,99.2303792321231,1244.47768062282,1437.55533748856,1694.25987333299,1549.63697288282,526.44942386237
"npe",0.11230632657023,0.179970046780674,0.28185965012423,0.44369130012987,0.491729869800982,0.633070023520005,98.7323659778755,1252.76691012295,1460.59123908035,1714.15266259792,1583.55057026184,951.7579701029
"npe",0.109642187297641,0.172409039971866,0.268356528003225,0.429591093375354,0.485581786521224,0.417211369700635,98.557760057872,1263.2265451376,1477.04496520999,1832.66602143821,1602.77701997494,587.952691651157
"npe",0.110852568306912,0.173065530881406,0.273254624755754,0.435026992288375,0.48242028059247,0.382972885415425,98.4460142348228,1236.79382155392,1448.93234627098,1766.96571250314,1574.11461076574,505.347699940699
"npe",0.111517044528921,0.176656057420127,0.274532628265843,0.43833730102351,0.486279835418087,0.391024211917652,98.437266072727,1247.62334622258,1456.66467798141,1791.93505074849,1588.42539375615,506.640825429627
"npe",0.110342565712448,0.171762414172118,0.267907775184598,0.431788986902126,0.488288929955754,0.394717041230587,99.5758482574296,1257.67966926425,1467.5263962229,1811.87583353774,1646.74040904048,525.244242402477
"npe",0.110743826978023,0.174087619025918,0.271652082871527,0.43382977063679,0.485832812756645,0.411890656989956,97.7447417323303,1263.51499292222,1470.22493867761,1839.3234461786,1628.66159836791,577.886954408907
"npe",0.1138212926746,0.178873633647786,0.27809829322223,0.44062580791353,0.503864046784708,0.407116357150156,99.0618125451341,1252.82909696796,1472.2934445978,1794.9391774552,1629.26042612235,517.860130442543
"npe",0.114064232178664,0.178542664998904,0.278838516587731,0.442116911006819,0.505789468808422,0.403905529443571,97.9600230174476,1243.40941528733,1448.89157757131,1741.890747462,1645.09121003164,530.396757350411
"npe",0.116202786578469,0.183834649158499,0.290851913233296,0.476407100148809,0.526991858092103,0.444174229825434,99.2933081224797,1244.9284805678,1446.63056131974,1667.47590545736,1642.98064535405,551.645092245671
"npe",0.114033454573213,0.178035777014582,0.275851299883651,0.439770875162901,0.490725425967986,0.393102593552335,97.5730401796055,1235.47890445714,1438.61505447206,1826.92942018661,1586.90495148303,510.490071159629
"npe",0.113037691854905,0.175809331713455,0.271888613318761,0.43255171608879,0.49645845963824,0.403562466728126,97.8216486104038,1244.21278340499,1464.75365070095,1817.57164476351,1715.09370905406,542.972962534925
"npe",0.113984910306893,0.179284673817647,0.28067499530903,0.442652047654336,0.500747853140213,0.387940405941279,99.7427421734095,1256.59257904656,1432.84538904245,1783.96335917089,1443.47556285426,475.122754995757
"npe",0.111068401571558,0.175244106271585,0.273250281855341,0.435185765093882,0.502699665634195,0.474915741634976,98.8398186545292,1259.057716102,1443.25714376076,1738.48337730627,1599.19274607579,686.924054624583
"npe",0.113935724816478,0.180219385361185,0.283837102673003,0.447432602932518,0.495024296703304,0.405744208906208,99.2980551382451,1256.05486748994,1461.58875028813,1781.08645710535,1563.99333214986,520.131199393675
"npe",0.109184561964488,0.172502939464785,0.270026837946457,0.432240281488685,0.48178601459631,0.386361682350313,98.5398084588047,1247.25098719252,1456.34488979213,1890.03775100207,1643.17186497252,522.179669017372
"npe",0.111583831931636,0.173442508998492,0.268725051496018,0.431464504265622,0.492210536499597,0.392471808921657,98.3056179547354,1246.72029514897,1463.36311038977,1801.36249080146,1646.03243216431,528.588010118343
"npe",0.0976903093167629,0.154755330280845,0.246620471725356,0.396055766104225,0.436938374596257,0.343907690757884,98.3947460434588,1230.58405288204,1418.49807010696,1689.30376330545,1577.35882617154,512.616343343438
"npe",0.112850103359357,0.1761964124076,0.275810017239312,0.437932047635181,0.489334723182327,0.398394712938919,98.7146627848341,1245.28062343477,1476.80673070395,1824.17780637562,1617.58228409235,521.927509001434
"npe",0.110126188976217,0.172181655015645,0.271297997578021,0.429363462997705,0.494637759451912,0.399552223260058,98.7842539071667,1252.11190326544,1450.27697395997,1793.23406461664,1617.191680788,526.721458624812
"npe",0.112768761687413,0.175080140418646,0.272535492966507,0.435576540895541,0.485357584554327,0.39301258161653,99.1362856547605,1242.1402979876,1471.54353477115,1835.2028073334,1623.51791456028,523.49698130943
"npe",0.108758673463753,0.173787307145377,0.268223844378109,0.423318762649062,0.476299803827711,0.383356285212308,99.3690453015784,1244.67855076656,1468.77032971496,1919.41024214998,1677.0301730803,534.333739059468
"npe",0.113947486197984,0.177174903481208,0.27345209388927,0.442335847130942,0.490833501151241,0.391737416269716,98.4819316525172,1242.77271575831,1465.77266041648,1796.72855670816,1584.58699302876,509.856744744815
"npe",0.106697342768544,0.16656857464629,0.259705060893814,0.416701263677897,0.481124748615272,0.384237960331213,99.235262136535,1259.19387462796,1453.12961142615,1819.22039540308,1684.86508007178,542.44660613084
"npe",0.110218640720139,0.174200607652496,0.268873429853611,0.432949981076642,0.481725927875085,0.37910688151428,98.0981934249121,1245.7716772331,1446.30684563309,1752.35870114755,1625.51323555877,528.55406085186
"npe",0.109859087038707,0.171324621744324,0.262792681009411,0.425811270846528,0.475598642490903,0.376196222250008,98.4819210491459,1248.66760072306,1454.88444698611,1791.61838472751,1587.1100024951,511.366697281858
"npe",0.114346100171754,0.177913257079905,0.278732847399854,0.438809613286729,0.488704270066896,0.403039914704206,98.7247542899778,1258.66105829591,1468.67570388113,1794.49318108094,1667.43521099211,550.837639641768
"npe",0.111566489890917,0.17212265387443,0.267467737253865,0.429295386889681,0.482886478742227,0.390218390568508,99.1144569989445,1253.4335236368,1476.91351236777,1825.19780357709,1585.8346267431,513.034303293826
"npe",0.112023536034954,0.173617008880455,0.269359128083056,0.430315882342747,0.481040165498578,0.385796212983405,97.8682292286367,1242.25833747868,1469.86905808765,1838.29229753411,1642.17131421856,525.627151821917
"npe",0.112173653307245,0.17476894032422,0.273097465075756,0.43785289925701,0.481187074082276,0.378399847928087,98.82387170204,1243.95660459966,1437.18997028177,1826.69362285714,1573.81750133932,509.801825589713
"npe",0.113085918097907,0.174098389469203,0.271574812557312,0.432423302400196,0.492572362402412,0.419265615333223,99.3607593806334,1234.91548641674,1484.91120555868,1820.5046205386,1670.29553205672,571.211998662252
"npe",0.114345870724412,0.177511863656614,0.272521978931714,0.43611543295334,0.491634653277217,0.389602281255213,97.311878842406,1238.59831630137,1455.50537465643,1785.08814844351,1574.4436603043,508.392988084446
"npe",0.109805393698727,0.169720575388805,0.26911334320386,0.430233138275676,0.484721154150245,0.390502993240915,99.4676861331906,1244.24596085939,1460.59875757679,1812.73959045981,1599.49212165521,531.780266555248
"npe",0.108533582164573,0.169822318086166,0.266186455070919,0.425189847500405,0.477447698243717,0.38991594310136,99.2569530627043,1245.37652607972,1453.50661896584,1841.18908843516,1654.71483032665,536.124978242676
"npe",0.113160956685204,0.176405476885538,0.272481399456554,0.434871235852497,0.492274568632047,0.39578617770516,99.1584459948942,1251.39812099937,1462.86967215006,1854.59323320433,1647.03391967706,526.360090676294
"npe",0.115312632219899,0.184253429577774,0.285699048574578,0.44873914744648,0.498788298969752,0.402449434465886,98.2345623117389,1247.09230634192,1442.6585869094,1727.07726641591,1603.1185677896,513.44936825554
"npe",0.105730933084682,0.167349328168349,0.260655731736902,0.419108124561802,0.470274511833612,0.373481804929786,97.6456315290418,1242.7904908534,1482.62834870311,1891.98767759227,1642.9971804445,533.52426066757
"npe",0.110341465523822,0.170766675075526,0.265101966446891,0.428520776539619,0.484386078944816,0.388748304593696,98.410728559207,1248.37311600707,1463.3581321827,1836.75685567115,1592.5111037174,512.69759714229
"npe",0.10823913495444,0.17156957263863,0.268683595550869,0.428043659035842,0.477004239649885,0.383190413440091,98.3157464690321,1251.25939787722,1481.26163282,1876.55036557532,1650.45549487165,526.848943254689
"npe",0.107613123885898,0.169653894851381,0.267827651405085,0.430778119848057,0.479232635915293,0.387697320180272,99.6167333166595,1266.91233687869,1470.97848465419,1790.76685916554,1581.02016015994,524.918191297653
"npe",0.106754957128747,0.167888090815668,0.266236103246189,0.424694399654624,0.475561645684482,0.39278013947029,98.0900349266708,1256.68017237281,1455.55561090282,1805.24514469756,1610.40999149972,535.48176603052
"npe",0.107493364999407,0.169292281397829,0.263319411069377,0.422808700006961,0.476140512997892,0.37658268154882,98.9595570888999,1245.70371583991,1450.82067027759,1796.71226903102,1593.77178541086,519.502621367245
"npe",0.115048449410459,0.176934570886512,0.277142102715225,0.442126958661636,0.485962951671453,0.389102487926548,99.0678655152419,1246.76824127231,1466.11947499432,1822.02987729669,1589.18953418089,512.063787712581
"npe",0.110593797523853,0.175168420900364,0.273076837544606,0.432007154960143,0.497414618038917,0.404873348894199,98.7166530481386,1260.16258421555,1466.29858595602,1973.38155460049,1740.67695968124,550.489446136704
"npe",0.112152606803246,0.176101040120362,0.273524872161659,0.437497850553256,0.490441427504878,0.390579612393285,98.4207518178681,1254.47227278227,1458.93918374263,1794.34396495159,1659.29692889247,534.672925680159
"npe",0.112997366470395,0.174885287850517,0.272361163301337,0.437838922810181,0.48139592228663,0.376530755160929,98.2384677562618,1246.8126278993,1462.66978410903,1819.97452400723,1574.24175725601,515.164460724587
"npe",0.113689614881459,0.179460787498056,0.280230077070907,0.441908615380296,0.485587823304349,0.390439866000973,99.0175070224932,1259.07598834898,1441.67265562801,1762.158129489,1625.0739159754,519.947787241086
"npe",0.113419278748618,0.176487114823298,0.270426998767053,0.436647464656683,0.475761773669344,0.383457705037994,99.0946855951992,1248.0726244411,1458.70512477325,1748.83205017979,1499.24110185527,521.003808201631
"npe",0.109629169891348,0.171733651821292,0.268249892787417,0.434201176334888,0.488103088869794,0.391263310888823,98.2289803248455,1242.06240363872,1472.86524156373,1791.59098963373,1597.05179308134,515.904886252369
"npe",0.10966646657366,0.172171639219907,0.270496052484541,0.439372838043061,0.474300869251803,0.368440304826408,99.5158410660132,1239.91286135505,1454.87814307618,1755.41803543551,1574.39265055724,523.027374511716
"npe",0.112662685359288,0.175426603532539,0.273311715025222,0.433835668550599,0.488903566165612,0.389718434369256,97.0978019031802,1239.37659459799,1448.80063226699,1797.59558268635,1604.72002053253,514.10085408125
"npe",0.1104716216927,0.171657768027605,0.267723984835238,0.42825060572794,0.474319507373543,0.375351909511115,99.1777719956919,1243.8947008788,1458.86701989983,1812.91226437903,1575.58245145975,506.399050214993
"npe",0.109029477657954,0.170521369506126,0.266742447380495,0.429717568732422,0.479242029549441,0.384535568230331,98.4547571170519,1246.09708527936,1468.30376027229,1788.60696711697,1572.7342540963,515.927652230377
"npe",0.111328937991882,0.17392583563998,0.268511543457401,0.430117192617068,0.495854602026557,0.399925947247184,97.258479843649,1253.11531137442,1466.48566090572,1862.8381534754,1714.32461605475,546.175845955453
"npe",0.109717118060173,0.172778390907244,0.26586887626111,0.4384847914497,0.481428883415462,0.393485936478737,98.7265718239112,1240.68745748846,1422.68733147573,1620.75298937397,1565.0913656785,593.879059797004
"npe",0.113022631464973,0.178739933122883,0.275237684482433,0.437854375408368,0.47929618607842,0.378799585419415,98.3838301459659,1247.36447440094,1472.34399731016,1817.04453762407,1596.73010840759,513.718234553854
"npe",0.11031579215942,0.172722307285493,0.271270877054757,0.429559756022112,0.475518369963186,0.384898794466345,98.0087800045455,1250.97819783322,1444.96218086824,1855.41816933402,1561.36916352415,509.821600684189
"npe",0.10731771977207,0.171717486323664,0.26355002226744,0.425699971445096,0.475736592064883,0.384078009320756,97.5867523958229,1250.06828709305,1469.65023469497,1826.2557439166,1614.37251812151,515.725659496304
"npe",0.109606672795071,0.169959182178384,0.265233180612254,0.428524524578374,0.483465915707177,0.392864802160724,98.7384010172029,1255.90306525209,1483.05779390759,1772.29880429802,1637.77013495976,520.703560643001
"npe",0.111201526582842,0.175115658890682,0.270680731192817,0.430287983020777,0.49038656509001,0.393694700937269,98.6672639190695,1247.32539172313,1456.85586299581,1898.53725232177,1638.66206908577,520.431816005146
"npe",0.112299184565125,0.173445230184671,0.271069427841903,0.436964115984659,0.490554574052913,0.391854828423411,97.8822547081132,1239.54854716597,1459.06707513989,1834.56532810468,1651.56338247855,529.019387973906
"npe",0.106842784914608,0.169260226210364,0.265852039456583,0.424453362158847,0.478717127034047,0.387501677865264,98.9819070004844,1250.29866735534,1471.81360588184,1783.65323282139,1588.81847844217,501.223878753735
"npe",0.109022763183244,0.170197343094271,0.266664348452064,0.430846808069231,0.480515266341032,0.385252280226899,98.9967056385443,1239.66607066418,1430.37659267415,1797.35506325132,1630.38369278071,520.82061165792
"npe",0.114305298460803,0.175916709554761,0.275895128925487,0.443270852299712,0.484576868889593,0.386051846339251,99.1133823563609,1255.84003997815,1456.93077562011,1793.0968968527,1563.08597439488,500.096874086998
"npe",0.114433519945392,0.177252732538821,0.270854839413342,0.435750639487678,0.498043393681492,0.400202889460524,98.1445318346891,1243.58522935565,1457.36760854772,1774.5897595402,1623.72400590021,520.811213070953
"npe",0.110166887775288,0.171946491812495,0.270366977727587,0.429427230585098,0.489834638544269,0.38996748846791,98.5658301033066,1238.60789017622,1453.45259619491,1828.72833835324,1646.96428859044,535.296659700171
"npe",0.112062652600728,0.174557422758757,0.267552246481742,0.426031504011568,0.490712060579072,0.403795933773779,98.7587809864301,1251.07284237637,1471.63067848294,1843.85045318484,1699.3397360608,541.536347682562
"npe",0.111428159463019,0.172924211775157,0.269720298548921,0.430592144189582,0.48484374119602,0.394055537280873,98.7894496506189,1244.60279825463,1445.19459978251,1812.86530219898,1574.4158033514,512.566368076071
"npe",0.1096244664999,0.172075997237935,0.26483601161509,0.425316438586449,0.470585062630201,0.381555914352961,98.3555680384074,1247.6809205968,1465.92427862474,1772.91626040544,1615.76523765852,514.349680672516
"npe",0.110213765843508,0.173329218936258,0.26754043996296,0.430106455383596,0.482741307919955,0.403682364083599,99.1117859014482,1250.75632493655,1452.10240854983,1779.82475450175,1554.42984160148,540.125227826212
