"p1","p2","p3","p4","p5","p6","N1","N2","N3","N4","N5","N6"
0.0189711611347596,0.12476653854707,0.727642046967961,0.886899314404108,0.457774994729226,0.426994368304927,42.580693076897,91060.915151795,48622.211253051,21879.1806076517,82171.235609648,23581.5261037006
0.0363226624740895,0.767294857949923,0.898771215468471,0.926250225353679,0.91253392084494,0.90704805732978,10.4256917761991,1141.61084953125,9655.29839556423,5037.32094186641,2032.38049431599,450.338469159184
0.532171620268402,0.855533676989858,0.940258394499687,0.803923161339325,0.222510446860256,0.254612871313408,237.757648088339,211.698232595362,100.694163695635,219.820483101969,366.129659107143,98.02189315082
0.933377686230593,0.928907371559878,0.959041413939312,0.96420686930351,0.981157272556077,0.984983665707536,1006.43598322666,534.541834944431,16638.2683160951,8706.01887626882,3361.59736888459,734.557864635458
0.00879618430202155,0.869877971983711,0.958844444326625,0.818643423855741,0.386818367741705,0.379232436993255,2857.68905156763,8067.90994550088,4483.26782002449,8148.41369783281,81375.2095648512,22705.7249950046
0.855914758834423,0.833064928181305,0.949750548830885,0.949146846012089,0.668823353806085,0.672590859173518,2657.42220859684,2718.6308357318,1511.37940137938,765.694934136952,443.849889609328,107.264125662282
0.90432038346863,0.8431471967157,0.952769432607254,0.669137529228928,0.620707340348136,0.673210537231582,836.809944054584,2359.10450611551,2081.67016783826,6092.94594383954,3066.7774110285,720.034048398333
0.118949905570961,0.808391972399465,0.954322887810251,0.915058264377226,0.79188955297633,0.760168344764905,1223.34328212006,1045.13907821576,773.160169401612,444.156690639633,223.393466275466,52.7239749675256
0.198833676644379,0.168104823419157,0.70792720783784,0.867849733298298,0.927959358259614,0.941808172594612,20.0947429501055,89423.3002428867,46038.1184717613,21056.0907864131,7952.95598721905,1731.50640048505
0.00248761475985899,0.902415309786861,0.967924249048135,0.991274833030249,0.888510229177985,0.855692875821493,452.737742269061,1015.38734883973,518.654001884961,375.51218073763,172.135981847915,40.2344705067685
0.193161698861917,0.965709933054019,0.920739935514709,0.961548718621156,0.175842269741311,0.224975402357251,16.1069895055643,55.4231979718471,312.655642686258,174.638095344676,462.412083197533,213.595006886262
0.0231822682226817,0.796693580269363,0.871404613605209,0.760164301222725,0.85263079640996,0.869926820049121,2725.98715722944,4374.67871239049,3726.12999455568,4198.72029750949,1855.47973678527,421.326972504387
0.0197010012535301,0.117644201807728,0.718107176514195,0.863022169785752,0.924786956114591,0.939527085371839,153.600441261112,716660.338555995,372573.555376398,166298.0817538,64077.9273922542,14015.0101296715
0.221992784564838,0.796540333936785,0.936672251409195,0.974403247573283,0.558934052224261,0.510891854114454,6875.77020333232,4099.11033153474,2889.03446770271,1349.134306704,1009.17649587045,255.822835884252
0.414839264152102,0.726596870195226,0.904183916910415,0.96431901601432,0.982600201550022,0.986670096583437,3341.01738622713,18022.7900466391,14908.9840763073,8673.79345716704,3417.24006037205,750.348636468797
0.0582171095233068,0.774831845159308,0.821911933908775,0.914281381535859,0.937462145156408,0.94423526741507,2026.90670571511,25507.3293710285,13198.3939891234,5878.5581050094,2186.15827486794,473.008681832867
